id,created_at,text
861608434667585538,2017-05-08 15:47:13,"Ask Sally Yates, under oath, if she knows how classified information got into the newspapers soon after she explained it to W.H. Counsel."
861426759862022144,2017-05-08 03:45:18,"Congratulations #MedalOfHonor recipient, Ty Michael Carter! #Hero https://t.co/3rk8ZHQtcc"
861426050873655296,2017-05-08 03:42:29,"RT @SecretaryAcosta: With the economy adding 211,000 jobs in April, the ""Healthcare"" &amp; ""Mining"" segments saw significant increases. Check i…"
861425563528986626,2017-05-08 03:40:33,"RT @Scavino45: .@POTUS @realDonaldTrump walks from #MarineOne to his @WhiteHouse residence this evening. #TeamTrumpBTS
🎥https://t.co/PcNw8h…"
861351744713961473,2017-05-07 22:47:13,RT @realDonaldTrump: Congratulations to Emmanuel Macron on his big win today as the next President of France. I look very much forward to w…
860619211441266689,2017-05-05 22:16:24,"Meet Lieutenant Jack Powers, an incredible American war hero who fought in the Battle of the Coral Sea➡️… https://t.co/nhwEJg73Kq"
860518428112592896,2017-05-05 15:35:55,Weekly Address - tune in! #MAGA ➡️ https://t.co/XR4jDGqsm0 https://t.co/7R3buX8L72
860509433067184128,2017-05-05 15:00:10,"RT @foxandfriends: ""Make no mistake, this is a repeal and a replace of Obamacare."" -President Trump https://t.co/JlpreX9eua"
860509311243563008,2017-05-05 14:59:41,RT @foxandfriends: WATCH: @SecPriceMD breaks down the main takeaways of #AHCA https://t.co/fXHtFw694N
860508085126926336,2017-05-05 14:54:49,"#AHCA will help ALL, incl those in IA who will lose coverage if Medica leaves! It's time to fix this broken system!
https://t.co/qHpqEo8WAR"
860383042694676480,2017-05-05 06:37:57,RT @FLOTUS: .@Potus and I celebrated 75th anniversary of Battle of the Coral Sea w/ Australia's Prime Minister Turnbull https://t.co/w0WyYf…
860280359010918401,2017-05-04 23:49:55,Watch live as I give remarks commemorating the 75th anniversary of the Battle of the Coral Sea:… https://t.co/6NJ1uIB70H
860142895571095552,2017-05-04 14:43:41,"RT @WhiteHouse: On #NationalDayofPrayer, watch LIVE as @POTUS signs the Executive Order Promoting Free Speech &amp; Religious Liberty: https://…"
860142794660352000,2017-05-04 14:43:17,RT @WhiteHouse: Religious liberty is enshrined in the First Amendment of our Constitution as a founding principle of our nation. https://t.…
860142661952524288,2017-05-04 14:42:45,"RT @WhiteHouse: During the last 8 years, Americans have been under attack from the federal government for following the tenets of their fai…"
860142565160603648,2017-05-04 14:42:22,"RT @WhiteHouse: On #NationalDayofPrayer, @POTUS is signing the Executive Order on Promoting Free Speech and Religious Liberty. https://t.co…"
859963591226789889,2017-05-04 02:51:12,Thank you @Franklin_Graham. https://t.co/q8I0WUq33B
859963006620491776,2017-05-04 02:48:52,RT @VP: LISTEN as I take the stage at @SBAList's Campaign for Life Gala to reaffirm @POTUS Trump’s promise to fight for life https://t.co/a…
859786181537669120,2017-05-03 15:06:14,"Join me along w/ @VP Pence &amp; @BetsyDeVosED at a school choice event in the Roosevelt Room, here at the @WhiteHouse:… https://t.co/lG8s5rcvHw"
859610784413999111,2017-05-03 03:29:16,RT @VP: Passing through the Rotunda and Statuary Hall and saying hello to visitors is always a fun part of my visit to the Capitol. #MeetTh…
859524444502536192,2017-05-02 21:46:11,"It's an honor to serve as your Commander-in-Chief! Congratulations on winning the Commander-in-Chief's Trophy,… https://t.co/2Aa2NX8U8C"
859218201120579585,2017-05-02 01:29:17,RT @VP: Congratulations to the National Small Business Person of the Year – Garrett and Melanie Marrero from Maui Brewing Company #SmallBus…
859217941639909376,2017-05-02 01:28:15,RT @SBALinda: It's #SmallBusinessWeek! Read the official proclamation from @POTUS here: https://t.co/48Ys4NQdSN
859149891951632384,2017-05-01 20:57:51,This month we celebrate the contributions of Asian Americans &amp; Pacific Islanders that enrich our Nation: https://t.co/z4kzN5b4sA
858381707057274880,2017-04-29 18:05:21,"RT @WhiteHouse: .@POTUS has dedicated his first #100Days to restoring prosperity, safety and security, and accountability: https://t.co/Uam…"
858039693857832960,2017-04-28 19:26:19,Weekly Address - tune in! #MAGA ➡️ https://t.co/zvXJWoXzgK https://t.co/oq43Kezh0Q
857993646376931328,2017-04-28 16:23:20,Watch live as I deliver remarks at the @NRA Leadership Forum: https://t.co/rTSv3ZP2D6 https://t.co/aeQmFVLJZq
857976947757940737,2017-04-28 15:16:59,"RT @NASA: During @POTUS’ first 100 days, we’ve been busy. From exploring the cosmos to science on @Space_Station, take a look https://t.co/…"
857769743188676608,2017-04-28 01:33:38,RT @FLOTUS: .@POTUS and I hosted President Macri &amp; First Lady of Argentina @WhiteHouse today to further the partnership between our countri…
857769569867509760,2017-04-28 01:32:56,"RT @DeptVetAffairs: VA removing red tape at state-owned Veteran nursing homes, while increasing access to services. Read more at https://t.…"
857693739208380417,2017-04-27 20:31:37,Watch LIVE from the @DeptVetAffairs as I sign an EO on improving accountability &amp; whistleblower protection:… https://t.co/T3yaSmIOLP
857627330826706944,2017-04-27 16:07:44,RT @WhiteHouse: Today @POTUS &amp; @FLOTUS welcomed President Mauricio Macri and Mrs. Macri of Argentina to the White House. https://t.co/AjWxv…
857369550546927617,2017-04-26 23:03:24,"RT @WhiteHouse: Today at @Interior, @POTUS, with @VP and @SecretaryZinke, signed the EO to review the Antiquities Act: https://t.co/3bVwvD8…"
857369229246509056,2017-04-26 23:02:08,"HAPPY BIRTHDAY to our @FLOTUS, Melania! https://t.co/vyujTfhfI1 https://t.co/FdFRgAmzD9"
857368768267395074,2017-04-26 23:00:18,"RT @FLOTUS: Emotional moment @ National Teacher of the Year Award @WhiteHouse
Congratulations to all wonderful teachers! https://t.co/THm2l…"
856980580709412864,2017-04-25 21:17:47,"Together, we will make #manufacturing great again! https://t.co/b88RZBag0j"
856929264523935745,2017-04-25 17:53:52,"Remarks at the United States Holocaust Memorial Museum's National Days of Remembrance. 
Full remarks:… https://t.co/IlFcY15eED"
856928838672162816,2017-04-25 17:52:10,"RT @Scavino45: ""We will confront Anti-Semitism. We will stamp out prejudice. We will condemn hatred. We will bear withness. And we will act…"
856863322494447617,2017-04-25 13:31:50,Congratulations to @SecretarySonny on being confirmed as the 31st @USDA Secretary! -DJT
856640595145756673,2017-04-24 22:46:48,Thank you @RepRodBlum! https://t.co/ovYAOMSvkr
856636700331843584,2017-04-24 22:31:19,Join @VP Pence as he makes remarks to our amazing service members at @JointBasePHH. https://t.co/Az2hfiG2Hh
856623033360011264,2017-04-24 21:37:01,"Today, I signed the Holocaust Remembrance Proclamation. 
#HolocaustRemembranceDay 
Read the proclamation here:… https://t.co/MavODND89s"
856621319374475264,2017-04-24 21:30:12,"RT @AstroPeggy: Thank you, Mr. President, for the great opportunity to highlight the research we are doing up here aboard the @Space_Statio…"
856574078639099905,2017-04-24 18:22:29,Join me in congratulating @NASA's @AstroPeggy by using the hashtag #CongratsPeggy! Earlier today:… https://t.co/9eXX49g96u
856553381019754496,2017-04-24 17:00:14,"RT @NASA: Today, @AstroPeggy broke the record for total time in space by a US astronaut. @POTUS Trump called to offer congrats https://t.co…"
856509550572298241,2017-04-24 14:06:04,RT @WhiteHouse: Tune in as @POTUS calls @NASA @AstroPeggy Whitson: https://t.co/xc6X53SB8Z #CongratsPeggy https://t.co/3E6JrPq3m5
856478221453414400,2017-04-24 12:01:35,"RT @Space_Station: At 10 a.m. ET today, @POTUS will congratulate @AstroPeggy on her new record! Watch live on @NASA TV: https://t.co/iXp0Bs…"
856299911968571392,2017-04-24 00:13:02,"Happy 109th Birthday, @USArmyReserve. Thank you for your service! -DJT https://t.co/yirZwO2j2x"
855899715375964160,2017-04-22 21:42:48,"Today on Earth Day, we celebrate our beautiful forests, lakes and land. We stand committed to preserving the natural beauty of our nation."
855820001089118208,2017-04-22 16:26:03,Getting ready to visit Walter Reed Medical Center with Melania. Looking forward to seeing our bravest and greatest Americans!
855819322698199041,2017-04-22 16:23:21,RT @StephGrisham45: The spring garden tour at @WhiteHouse is today! FUN FACT: the grounds are the oldest continually maintained landscape i…
855542647770853376,2017-04-21 22:03:57,Weekly Address - tune in! #MAGA ➡️ https://t.co/JkRniO6WOB https://t.co/L2sXQy3yHO
855517416176181257,2017-04-21 20:23:41,"RT @realDonaldTrump: WELCOME HOME, AYA!
#GodBlessTheUSA🇺🇸 https://t.co/CR4I8dvunc"
855502450933063681,2017-04-21 19:24:13,"RT @Scavino45: SIMPLY, AMAZING. @POTUS @realDonaldTrump w/ freed Egyptian American charity worker, Aya Hijazi, @IvankaTrump, Jared Kushner,…"
855271077559189504,2017-04-21 04:04:49,Thank you @usembassyjkt! https://t.co/jXISfY7oaS
855167898800848896,2017-04-20 21:14:49,"Trump’s “Buy American, Hire American” https://t.co/vmIhXPzCeS"
855165074994016257,2017-04-20 21:03:36,"We're going to use American steel, we're going to use American labor, we are going to come first in all deals. ➡️ … https://t.co/O6Qv0vlNxF"
855162122472390656,2017-04-20 20:51:52,#ICYMI- join Prime Minister Paolo Gentiloni and I from the East Room of the White House! https://t.co/7aSedpoY2n
854940297230516225,2017-04-20 06:10:25,Tune into @NASA TV for coverage of our #Airman headed to #Space! Launch coverage begins @ 2:15 a.m. EST. Watch here… https://t.co/mu8GEbWgp8
854909787154329604,2017-04-20 04:09:11,RT @VP: Honored to visit with President @jokowi to share @POTUS Trump warm greetings &amp; reaffirm our strategic partnership with Indonesia. #…
854909758897352704,2017-04-20 04:09:04,"RT @VP: As 1st member of admin to visit SE Asia, @POTUS sent me here as sign of high value US places on strategic partnership w/ Indonesia…"
854909603020197888,2017-04-20 04:08:27,"It was my honor, thank you! https://t.co/s0msgZlsYK"
854832588959215617,2017-04-19 23:02:25,RT @Scavino45: .@POTUS @realDonaldTrump and Patriots @RobGronkowski prior to @WhiteHouse ceremony honoring the Super Bowl LI Champions. htt…
854818543396847617,2017-04-19 22:06:37,"Today I signed the Veterans (OUR HEROES) Choice Program Extension &amp; Improvement Act @ the @WhiteHouse. #S544 
Watch… https://t.co/cb6f5wTiGB"
854660049674915840,2017-04-19 11:36:49,#BuyAmericanHireAmerican #MAGA https://t.co/lDSzxKewxN
854599468037140481,2017-04-19 07:36:05,RT @VP: Honored to receive the Mt. Fuji Dialogue Global Leadership Award today in Tokyo. #VPinASIA https://t.co/ULFGhrXeER
854599451436085248,2017-04-19 07:36:01,RT @VP: Our econ partnership w/Japan could still be even stronger &amp; that’s why @POTUS is taking critical steps to strengthen our bond in ye…
854599439205445635,2017-04-19 07:35:58,RT @VP: Japanese-owned biz employs 839K US workers. Japanese direct investment in US topped a stunning $411B- 2nd most of any nation. #VPin…
854599425066487808,2017-04-19 07:35:55,RT @VP: Privilege to speak with members of American Chamber of Commerce in Japan &amp; Japanese business leaders on @POTUS economic message. #V…
854589573493649408,2017-04-19 06:56:46,"RT @VP: Under @POTUS leadership, the US seeks stronger &amp; more balanced trade relationship w/Japan. Our goal is simple:trade that's both fre…"
854589568808628224,2017-04-19 06:56:45,"RT @VP: This Dialogue presents US &amp; Japan with opportunity to deepen our econ ties &amp; foster jobs, prosperity, and growth on both sides of P…"
854589499908739072,2017-04-19 06:56:28,RT @VP: Thanks to the men and women of USS Ronald Reagan. Meeting the crew of @Gipper_76 was one of the highlights of my visit to Japan. #V…
854567727746478080,2017-04-19 05:29:58,#MAGA🇺🇸 #VPinASIA https://t.co/bj4WFHI99O
854549625986060288,2017-04-19 04:18:02,"Despite major outside money, FAKE media support &amp; eleven Republican candidates, BIG ""R"" win with runoff in Georgia. Glad to be of help! -DJT"
854458989731602434,2017-04-18 22:17:52,"Earlier: Kenosha, Wisconsin- touring @Snapon_Tools w/ @GovWalker, @BetsyDeVosED, @stevenmnuchin1, @SenRonJohnson...… https://t.co/EBPEKC8f42"
854402046367326210,2017-04-18 18:31:36,Watch live! #BuyAmericanHireAmerican 🇺🇸 ➡️ https://t.co/H6heSYoTU2 https://t.co/R8v8AXmJ9Y
854378726301339648,2017-04-18 16:58:56,AG Sessions is doing a fantastic job: announced today new steps to dismantle violent gangs like MS-13. I promised to get tough and we are!
853955534403149824,2017-04-17 12:57:19,RT @WhiteHouse: LIVE coverage from the South Lawn at the #EasterEggRoll: https://t.co/Q6DgXsmV4T https://t.co/EeKzzto6LC
853656735382470656,2017-04-16 17:10:00,Happy Easter to everyone! https://t.co/A3lrwbHdtP
853002609300566017,2017-04-14 21:50:44,RT @FLOTUS: Looking forward to hosting the annual Easter Egg Roll at the @WhiteHouse on Monday! https://t.co/nz7vucugx9
852992995393769474,2017-04-14 21:12:32,Thank you &amp; congratulations! https://t.co/UD887WqFO9
852900033317842945,2017-04-14 15:03:08,Weekly Address - tune in! #MAGA ➡️ https://t.co/S5WADLhP6o https://t.co/Kjc4TxwxGV
852617713751121924,2017-04-13 20:21:18,"RT @CENTCOM: .@USFOR_A #US Forces targets ISIS-K stronghold, drops GBU-43 #MOAB bomb on #ISIS https://t.co/GYjyMLiqUS"
852577768109993985,2017-04-13 17:42:34,"RT @SecShulkin: VA creates new website with wait times, performance data for all health care facilities https://t.co/D9NJFw7vvg via @starsa…"
852251302054830080,2017-04-12 20:05:19,RT @WhiteHouse: Join LIVE as @POTUS holds a joint press conference with NATO Secretary General Stoltenberg ➡️ https://t.co/zsc6QbtD9F https…
851921580095676417,2017-04-11 22:15:07,Welcome home Shane! #USA🇺🇸 https://t.co/jWlg2Sbrow
851904895263408128,2017-04-11 21:08:49,"Gangs &amp; cartels that flood our country will no longer be able to profit from their lawlessness, turn cities into wa… https://t.co/TDO0kgkcBi"
851903972428460034,2017-04-11 21:05:09,RT @TheJusticeDept: Attorney General Sessions Announces the Justice Department’s Renewed Commitment to Criminal Immigration Enforcement htt…
851798946074832896,2017-04-11 14:07:49,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them!  U.S.A."
851581698362019841,2017-04-10 23:44:33,Happy Passover to all those celebrating! Chag Sameach! https://t.co/bHVw36z0GX
851572337698676736,2017-04-10 23:07:21,Congratulations to Justice Neil Gorsuch on his elevation to the United States Supreme Court. A great day for Americ… https://t.co/3kMhiyFKGv
851453348129656832,2017-04-10 15:14:32,Swearing in of Judge Neil Gorsuch to the #SCOTUS.  https://t.co/fKKDNI13k2
851434527964749825,2017-04-10 13:59:45,RT @WhiteHouse: Watch LIVE as @POTUS attends the swearing-in of the Honorable Neil Gorsuch in the Rose Garden ➡️ https://t.co/aK4sdrU8Mp ht…
851241786609684481,2017-04-10 01:13:51,RT @USNavy: .@POTUS @realDonaldTrump @USNavyEurope A look at the other end of call: @POTUS @realDonaldTrump aboard #AirForceOne with Nation…
851241780058230784,2017-04-10 01:13:50,RT @USNavy: .@POTUS @RealDonaldTrump calls #USSPorter and #USSRoss commanding officers to thank them and crews - https://t.co/UGLxaRTdMh #S…
851094480698707968,2017-04-09 15:28:31,RT @realDonaldTrump: ...confidence that President Al Sisi will handle situation properly.
851094475392921600,2017-04-09 15:28:30,RT @realDonaldTrump: So sad to hear of the terrorist attack in Egypt. U.S. strongly condemns. I have great...
850839864148938752,2017-04-08 22:36:46,Judge Gorsuch will be sworn in at the Rose Garden of the White House on Monday at 11:00 A.M. He will be a great Justice. Very proud of him!
850400793874186245,2017-04-07 17:32:03,Weekly Address - tune in! #MAGA ➡️ https://t.co/h5WPg7Qvj3 https://t.co/v9XKovCthr
850391865010597888,2017-04-07 16:56:34,Congratulations to an exceptionally qualified and respected judge on his confirmation to the Supreme Court! #SCOTUS https://t.co/itTom467MT
850231905790197760,2017-04-07 06:20:57,RT @Scavino45: National Security Adviser H.R. McMaster answering questions form media re: tomahawk missiles fired into #Syria this evening.…
850231623689789441,2017-04-07 06:19:50,"RT @Scavino45: Happening now re: Syria: 'It's clear that @POTUS @realDonaldTrump made that statement to the world tonight.' 
Sec Rex Tiller…"
850231315584532481,2017-04-07 06:18:36,Tonight I ordered a targeted military strike...... https://t.co/3nUzrdiGzX
850144244107022336,2017-04-07 00:32:37,".@FLOTUS &amp; I are honored to welcome the President of the People's Republic of China, Xi Jinping, &amp; Madame Peng Liyu… https://t.co/WsifpJeIK3"
850037444426825728,2017-04-06 17:28:14,"It was an honor to host our American heroes from the @WWP Solider Ride this morning at the @WhiteHouse w/ @FLOTUS,… https://t.co/Vwlpmvj68s"
849817752596623360,2017-04-06 02:55:15,Thank you @KingAbdullahII. Melania and I were honored to host you and the Queen at the @WhiteHouse this afternoon! https://t.co/yA2ZDB7Vau
849814735432417280,2017-04-06 02:43:16,"JOBS, JOBS, JOBS!
https://t.co/blq753IwPR https://t.co/AXInsnXatf"
849675728539058176,2017-04-05 17:30:54,The historical ties and close friendship between our two countries date back three-quarters of a century..... https://t.co/e2gYFcDuck
849674472827310081,2017-04-05 17:25:55,Welcome to the @WhiteHouse @KingAbdullahII! https://t.co/N7Yke5QUtm
849661433050800128,2017-04-05 16:34:06,"RT @WhiteHouse: Today @POTUS &amp; @FLOTUS welcomed King Abdullah II &amp; Queen Rania of Jordan to the White House.

Watch the press conf: https:/…"
849367002162528256,2017-04-04 21:04:08,Great to talk jobs with #NABTU2017. Tremendous spirit &amp; optimism - we will deliver! https://t.co/S5izNOD4mn
849360913660612609,2017-04-04 20:39:56,"#BuyAmericanHireAmerican🇺🇸
#NABTU2017 https://t.co/sBJnKIRjyN"
849297455422337024,2017-04-04 16:27:47,Watch live as I deliver remarks at the 2017 NABTU National Legislative Conference: https://t.co/Tvu848FMWU https://t.co/8IjKdQC2is
849041464143343621,2017-04-03 23:30:34,It was an honor to welcome President Al Sisi of Egypt to the @WhiteHouse as we renew the historic partnership betwe… https://t.co/mc7zVfg6Gz
849038503770021889,2017-04-03 23:18:48,"RT @Scavino45: #ICYMI: @POTUS @realDonaldTrump donated his Q1 pay of $78,333.32 to the @NatlParkService today. 
@PressSec Briefing: https:/…"
848948884940484613,2017-04-03 17:22:41,Looking forward to hosting our heroes from the Wounded Warrior Project (@WWP) Soldier Ride to the @WhiteHouse on Th… https://t.co/rh6mwMlUg7
848915276636835841,2017-04-03 15:09:08,"RT @WhiteHouse: Today @POTUS welcomes the President of the Arab Republic of Egypt, Abdel Fattah el-Sisi, to the White House. https://t.co/d…"
848711457969754113,2017-04-03 01:39:14,"RT @realDonaldTrump: Melania and I are honored to light up the @WhiteHouse this evening, for 
#WorldAutismAwarenessDay. Join us &amp; #LIUB. ht…"
848233262334038016,2017-04-01 17:59:03,Congratulations to these amazing @USNavy Submarine Jr. Officers of the Year! https://t.co/Rc8L52lYYx https://t.co/F6gLnvz1g2
848231368891015168,2017-04-01 17:51:32,".@AP: ""Trump's rollback of coal rules electrifies Wyoming workers""
https://t.co/z5JscUM9XJ"
848009877414977537,2017-04-01 03:11:24,RT @larsloekke: Thank you for a constructive meeting about strengthening the ties between our two countries @POTUS #WhiteHouse https://t.co…
847895681545195521,2017-03-31 19:37:38,'Trump Celebrates American Manufacturing Survey Showing Highest Level of Optimism in 20 Years' ➡️… https://t.co/xss8JRYnco
847883708849901568,2017-03-31 18:50:03,RT @WhiteHouse: Watch LIVE as @POTUS signs executive orders regarding trade: https://t.co/Ao8fuZWbOQ https://t.co/lwO8BqGaEl
847867550213996544,2017-03-31 17:45:51,#ConfirmGorsuch #SCOTUS https://t.co/zXPQH5zSfN
847863297454084099,2017-03-31 17:28:57,"Great meeting with a wonderful woman today, former Secretary of State, Condoleezza Rice! #USA🇺🇸 https://t.co/1bMfa21c5E"
847849421694013440,2017-03-31 16:33:49,A new surge in optimism is sweeping across our land! #MakeAmericaGreatAgain 🇺🇸 https://t.co/abY0G6CQOZ https://t.co/Qm8nUN1k80
847821368334983168,2017-03-31 14:42:20,"It was an honor to welcome the Prime Minister of Denmark, Lars Løkke Rasmussen {@larsloekke} to the @WhiteHouse yes… https://t.co/pRWTp4VMwg"
847807361825820672,2017-03-31 13:46:41,RT @WhiteHouse: Tune in for @POTUS' Weekly Address at 10am: https://t.co/0iMrRnSa8V https://t.co/9A5GxWlCHk
847630605042962432,2017-03-31 02:04:19,Only by enlisting the full potential of women in our society will we be truly able to #MakeAmericaGreatAgain🇺🇸… https://t.co/SFEUiMFDnr
847619972985520129,2017-03-31 01:22:04,The meeting next week with China will be a very difficult one in that we can no longer have massive trade....cont➡️https://t.co/dgoliP8yhI
847619539122573312,2017-03-31 01:20:20,"If @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador would get on board we would have both great healthcare and massive tax cuts &amp; reform."
847616591609044993,2017-03-31 01:08:38,Great op-ed from @RepKenBuck. Looks like some in the Freedom Caucus are helping me end #Obamacare. https://t.co/c7z1ZKSlbh
847589453883461632,2017-03-30 23:20:47,Weekly Address - 10:00 A.M. tomorrow! #MAGA ➡️ https://t.co/umsr7N7YHN https://t.co/2kIysOYVCw
847511002430214144,2017-03-30 18:09:03,#ConfirmGorsuch #SCOTUS https://t.co/k2FiTsHbBf
847499963894349824,2017-03-30 17:25:11,"RT @WhiteHouse: Today @POTUS welcomes the Prime Minister of Denmark, @larsloekke, to the White House. https://t.co/htp6HYTbvs"
847274301493354496,2017-03-30 02:28:29,Congratulations David Friedman! https://t.co/8PGfIybRzZ
847273540940214272,2017-03-30 02:25:28,"RT @SecShulkin: On this #NationalVietnamWarVeteransDay, we thank our #Vietnam Veterans for serving. https://t.co/HSEpI6AHw2 https://t.co/0O…"
847272101086085121,2017-03-30 02:19:45,".@FLOTUS and I stopped by the Women's Empowerment Panel in the East Room of the @WhiteHouse today. #ICYMI, watch: https://t.co/HKTRfIvPFy"
847271367518978048,2017-03-30 02:16:50,"RT @realDonaldTrump: Today we honored our true American heroes on the first-ever National Vietnam War Veterans Day.
#ThankAVeteran https://…"
847077970900602881,2017-03-29 13:28:20,If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media! -DJT
846906227867078658,2017-03-29 02:05:54,My action today is the latest in a series of steps to create American jobs and to grow American wealth! #MAGA ➡️… https://t.co/Q82PI9yMTQ
846904972671238144,2017-03-29 02:00:54,"RT @FLOTUS: .@POTUS and I enjoyed hosting members of the Senate &amp; guests this evening, along w @VP &amp; @SecondLady. Great conversation &amp; musi…"
846883082842128384,2017-03-29 00:33:55,"Tonight I'm proud to sign S. 305, which encourages the display of the U.S. flag on National Vietnam War Veterans Da… https://t.co/yH56XTXjTs"
846841556690722817,2017-03-28 21:48:55,"A NEW ERA IN AMERICAN ENERGY! 
#MadeInTheUSA🇺🇸
Watch here: https://t.co/cOb8TyTIq6 https://t.co/btBTQBE2Kc"
846786654950100992,2017-03-28 18:10:45,With the fraternal order of police in the Oval Office - after a great listening session in the Roosevelt Room at th… https://t.co/bfCWNQGNRq
846786537648017408,2017-03-28 18:10:17,RT @EPA: .@POTUS is at EPA today to announce an executive order directing us to review the Clean Power Plan. Watch it live: https://t.co/Be…
846745344528568320,2017-03-28 15:26:36,"The failing @NYTimes would do much better if they were honest! 
https://t.co/TWtQcfXfS4"
846447280228110339,2017-03-27 19:42:12,"I'll keep working with Congress, agencies, and the American people until we eliminate every unnecessary, job-killing regulation we can find!"
846446865918783488,2017-03-27 19:40:33,"Today I'm signing 4 bills under the Congressional Review Act that cancels regulations &amp; eliminates unnecessary, job… https://t.co/E8Ev8dnPfn"
845781411940454400,2017-03-25 23:36:17,Thanks you for all of the Trump Rallies today. Amazing support. We will all MAKE AMERICA GREAT AGAIN! https://t.co/qSD1tYUhmP
845697562875170819,2017-03-25 18:03:05,"RT @NASA: Watch @WhiteHouse’s weekly address about NASA Authorization Act signed by @POTUS, continuing missions of exploration https://t.co…"
845650434891091968,2017-03-25 14:55:49,Thank you @SecretaryPerry &amp; @GregAbbott_TX! #MAGA🇺🇸 https://t.co/CkVRG1Vq7q
845649960855113728,2017-03-25 14:53:56,ObamaCare will explode and we will all get together and piece together a great healthcare plan for THE PEOPLE. Do not worry!
845623077052526592,2017-03-25 13:07:07,Weekly Address - 11:00 A.M. today! ➡️https://t.co/CppERgEPBf https://t.co/tDAbRHdAi7
845320378725621762,2017-03-24 17:04:18,"Today, I was pleased to announce the official approval of the presidential permit for the #KeystonePipeline. A grea… https://t.co/W5j8gdZ6QZ"
845287107321061381,2017-03-24 14:52:05,"THANK YOU! More conservative groups are endorsing #AHCA. @ACUConservative, @TeaPartyExpress and dozens more! #PassTheBill #RepealANDReplace"
845269215305195523,2017-03-24 13:40:59,"The irony is that the Freedom Caucus, which is very pro-life and against Planned Parenthood, allows P.P. to continue if they stop this plan!"
845248036330766338,2017-03-24 12:16:50,"After seven horrible years of ObamaCare (skyrocketing premiums &amp; deductibles, bad healthcare), this is finally your chance for a great plan!"
845069278915235840,2017-03-24 00:26:31,Disastrous #Obamacare has led to higher costs &amp; fewer options. It will only continue to get worse! We must #RepealANDReplace. #PassTheBill
844951731050074112,2017-03-23 16:39:25,We must #RepealANDReplace #Obamacare for the millions that are suffering. Tell your Rep you support #AHCA. Locator… https://t.co/If95ybn03H
844873366104244225,2017-03-23 11:28:02,You were given many lies with #Obamacare! Go with our plan! Call your Rep &amp; let them know you're behind #AHCA ➡️… https://t.co/8J14RnhOVG
844638594878857217,2017-03-22 19:55:08,I spoke with PM Theresa May of the United Kingdom to offer my condolences on today's terror attack in London....… https://t.co/5FclJUWvr5
844275965941485568,2017-03-21 19:54:10,"RT @USDA: .@POTUS Proclaims March 21, 2017, as National Agriculture Day: https://t.co/EW14ZZdHkV #NationalAgDay"
844258377299611650,2017-03-21 18:44:17,#ConfirmGorsuch #SCOTUS https://t.co/EnzFXVMp1M
844255118291845120,2017-03-21 18:31:20,#ConfirmGorsuch #SCOTUS https://t.co/9dTQDCmh3X
844253966460436480,2017-03-21 18:26:45,#ConfirmGorsuch #SCOTUS https://t.co/ivDbR6KBKZ
844240632331866112,2017-03-21 17:33:46,"Honored to sign S.442 today. With this legislation, we support @NASA's scientists, engineers, and astronauts in the… https://t.co/vT6kc10d85"
844233605849268224,2017-03-21 17:05:51,Joined the @HouseGOP Conference this morning at the U.S. Capitol. https://t.co/5kRYOAIaCY #PassTheBill #MAGA🇺🇸… https://t.co/XH0BkfAcIK
844211760416604161,2017-03-21 15:39:03,RT @GorsuchFacts: Judge Gorsuch's record speaks for itself. #ConfirmGorsuch #SCOTUS https://t.co/XBLe1Qgmsb
844197090615934976,2017-03-21 14:40:45,Judge Gorsuch is the kind of judge we need on #SCOTUS - someone with a brilliant legal mind &amp; a commitment to const… https://t.co/xBrIfE4zi3
844195400072486912,2017-03-21 14:34:02,RT @WhiteHouse: Join us LIVE as @POTUS signs the NASA Transition Authorization Act of 2017: https://t.co/5Vij4Hxejg https://t.co/43WyVVzVyq
843902944579936256,2017-03-20 19:11:55,"FBI Director Comey: fmr. DNI Clapper ""right"" to say no evidence of collusion between Russia and Trump Campaign.… https://t.co/nUMYPlJQdd"
843881258593796098,2017-03-20 17:45:45,FBI Director Comey admits Obama’s White House had ability to “unmask” American citizens. https://t.co/gIo6it9NcQ
843876462113554437,2017-03-20 17:26:41,FBI Director Comey says classified leaks to the media have been “unusually active” recently. https://t.co/WumDJSqaFA
843867194954076161,2017-03-20 16:49:52,NSA Director Rogers tells Congress unmasking individuals endangers national security. https://t.co/jTwjPINvNh
843865267008655360,2017-03-20 16:42:12,The NSA and FBI tell Congress that Russia did not influence electoral process. https://t.co/d9HqkxYBt5
843863057516380161,2017-03-20 16:33:25,FBI Director Comey refuses to deny he briefed President Obama on calls made by Michael Flynn to Russia. https://t.co/cUZ5KgBSYP
843495867655032833,2017-03-19 16:14:20,RT @WhiteHouse: Stories like Dr. Sethi's are why @POTUS is fighting to #RepealAndReplace #Obamacare. Share your story here: https://t.co/dz…
843444969532788737,2017-03-19 12:52:05,RT @WhiteHouse: #ICYMI: Watch @POTUS' Weekly Address https://t.co/99jsORXx4T https://t.co/qysLcgrfNK
843190961572368385,2017-03-18 20:02:45,RT @WhiteHouse: Stories like Ms. Sertich's are why @POTUS is fighting to #RepealAndReplace #Obamacare. Share your story here: https://t.co/…
